Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN04429,2.0,,,2.0,,0.0,Room_Type 4,,2018.0,8.0,,,0.0,0.0,,,2.0,0.0
INN35002,2.0,,,2.0,Meal Plan 1,,,,,2.0,,Online,,0.0,0.0,,1.0,0.0
INN03058,1.0,,,2.0,Meal Plan 2,,Room_Type 1,346.0,2018.0,9.0,13.0,,,0.0,0.0,,0.0,0.0
INN34720,2.0,,0.0,1.0,Meal Plan 1,0.0,,,2018.0,4.0,,Offline,,0.0,0.0,,0.0,1.0
INN26575,2.0,,,3.0,,,,,,4.0,,Online,,0.0,0.0,103.18,1.0,0.0
INN07061,3.0,,,5.0,Meal Plan 1,,Room_Type 4,129.0,2018.0,7.0,,Online,0.0,0.0,0.0,,0.0,1.0
INN16549,2.0,,2.0,,,,,,2018.0,10.0,,Online,,0.0,0.0,,0.0,1.0
INN14864,,,,2.0,Meal Plan 1,,,41.0,2017.0,11.0,,Offline,0.0,0.0,,,,0.0
INN23196,,,,2.0,Meal Plan 2,,,,2018.0,9.0,,,,0.0,,,0.0,1.0
INN10391,,,,1.0,Meal Plan 1,0.0,Room_Type 1,,2018.0,10.0,,Online,,0.0,,,0.0,0.0
INN28879,1.0,,,3.0,Meal Plan 1,,Room_Type 1,75.0,2018.0,,17.0,Offline,,0.0,,,0.0,1.0
INN11348,1.0,,,2.0,Meal Plan 1,0.0,,,2017.0,11.0,,Offline,,0.0,0.0,,0.0,0.0
INN12213,2.0,,,3.0,,0.0,,,2018.0,4.0,,Online,,0.0,0.0,,,0.0
INN03318,2.0,,,,,,Room_Type 1,,2018.0,,,,,0.0,,,0.0,1.0
INN12119,2.0,,,1.0,,0.0,,,2018.0,6.0,,Online,,0.0,0.0,,2.0,0.0
INN07866,2.0,,1.0,1.0,Not Selected,,Room_Type 1,,2018.0,3.0,28.0,Online,,0.0,,,0.0,1.0
INN23596,2.0,,2.0,,,0.0,,188.0,2018.0,8.0,,,,0.0,0.0,,0.0,1.0
INN12127,1.0,,,4.0,,,,,2018.0,7.0,,Online,,0.0,,139.0,0.0,1.0
INN06852,2.0,,,4.0,Meal Plan 1,,,36.0,2017.0,10.0,,,,0.0,,,2.0,0.0
INN18232,2.0,,,1.0,Not Selected,0.0,,,2018.0,5.0,,,,0.0,,,,0.0
INN35817,1.0,,,1.0,Meal Plan 1,0.0,,,2018.0,7.0,,,,0.0,,,0.0,0.0
INN17719,2.0,,,,,0.0,Room_Type 2,,2017.0,8.0,14.0,,,0.0,0.0,,0.0,0.0
INN25164,2.0,0.0,,,,0.0,Room_Type 1,,,10.0,28.0,Online,,0.0,0.0,129.0,1.0,0.0
INN23345,2.0,,,1.0,Not Selected,0.0,,,2018.0,9.0,,,0.0,0.0,,149.0,1.0,1.0
INN33007,,,2.0,5.0,Meal Plan 1,0.0,,,2018.0,11.0,,,,0.0,,,,0.0
INN25330,2.0,,,1.0,Meal Plan 1,0.0,Room_Type 4,,,5.0,,Online,,0.0,0.0,140.4,1.0,1.0
INN27641,2.0,,,,,,,39.0,2017.0,8.0,,Offline,0.0,0.0,0.0,101.5,0.0,0.0
INN05234,1.0,,0.0,3.0,,0.0,,,2018.0,10.0,,Offline,0.0,0.0,0.0,,0.0,0.0
INN06998,2.0,,0.0,2.0,Meal Plan 1,,,,,9.0,,Offline,0.0,0.0,0.0,,0.0,0.0
INN35567,2.0,,,,,0.0,,,2018.0,8.0,,Online,,0.0,,94.5,,1.0
INN00707,1.0,,2.0,,,,,,,4.0,,,0.0,0.0,0.0,98.5,1.0,0.0
INN03492,2.0,0.0,,5.0,,0.0,,,,3.0,,,0.0,0.0,0.0,,,0.0
INN15340,0.0,,,5.0,Meal Plan 1,0.0,Room_Type 2,,2018.0,9.0,,Online,,0.0,,,0.0,1.0
INN04574,1.0,,,3.0,Meal Plan 1,,,,2018.0,10.0,,Offline,,0.0,0.0,,0.0,0.0
INN13248,1.0,,,2.0,Meal Plan 1,0.0,,0.0,2018.0,3.0,,Offline,0.0,0.0,0.0,,0.0,0.0
INN15824,2.0,,,4.0,,,,,2018.0,11.0,,Online,,0.0,0.0,,1.0,1.0
INN33089,2.0,,1.0,1.0,Meal Plan 1,0.0,Room_Type 1,,2018.0,8.0,,,,0.0,0.0,,0.0,1.0
INN24091,2.0,,0.0,1.0,,,,,,8.0,,,,0.0,0.0,114.3,1.0,1.0
INN07055,1.0,,,1.0,,,,,2018.0,2.0,,,,0.0,0.0,,,0.0
INN05581,2.0,0.0,,1.0,Meal Plan 1,,,93.0,2018.0,4.0,,Online,,0.0,0.0,,0.0,0.0
INN28015,1.0,,,1.0,Meal Plan 1,,,,2018.0,2.0,,,,0.0,0.0,,0.0,0.0
INN03152,2.0,,,2.0,Meal Plan 1,,,69.0,2018.0,6.0,,,,0.0,0.0,,0.0,0.0
INN06618,2.0,,2.0,3.0,,0.0,,108.0,2018.0,12.0,,,,0.0,,,1.0,1.0
INN35701,2.0,,1.0,,Meal Plan 1,0.0,,,2018.0,12.0,,Online,,0.0,0.0,102.0,0.0,1.0
INN11992,2.0,,,,,0.0,,44.0,2018.0,2.0,,,,0.0,,,0.0,0.0
INN04023,2.0,,,2.0,,0.0,,,2018.0,3.0,,,,0.0,,,1.0,0.0
INN30811,2.0,,,5.0,,,,,2018.0,7.0,,Online,,0.0,,,2.0,1.0
INN25651,1.0,0.0,,2.0,Meal Plan 2,,Room_Type 1,68.0,,9.0,,Offline,,0.0,,,0.0,0.0
INN02608,2.0,,,3.0,,,,,2018.0,6.0,,Online,,0.0,,,,0.0
INN21672,2.0,,,4.0,Meal Plan 1,0.0,,,2018.0,9.0,,,0.0,0.0,0.0,,,0.0
INN11631,2.0,,,2.0,Not Selected,,Room_Type 1,,,10.0,,,,0.0,0.0,149.0,1.0,0.0
INN09119,1.0,,,,Meal Plan 1,,Room_Type 1,1.0,2018.0,11.0,,Offline,0.0,0.0,0.0,,0.0,0.0
INN32831,2.0,,2.0,,Meal Plan 1,,Room_Type 1,,2018.0,8.0,21.0,Online,,0.0,,,,0.0
INN09183,,,,,Not Selected,0.0,Room_Type 1,,2018.0,5.0,,,,0.0,,,0.0,1.0
INN02430,1.0,0.0,,0.0,,0.0,Room_Type 1,,2018.0,10.0,,Online,,0.0,,,,0.0
INN16631,1.0,0.0,0.0,1.0,Meal Plan 1,,,,2018.0,6.0,,Corporate,,2.0,,,0.0,0.0
INN03816,2.0,1.0,,2.0,Meal Plan 1,0.0,Room_Type 1,,2018.0,6.0,,,,0.0,,,0.0,1.0
INN29958,2.0,,,2.0,,,Room_Type 4,,2018.0,4.0,1.0,Online,,0.0,0.0,,0.0,0.0
INN34341,2.0,,0.0,,,,Room_Type 1,11.0,2018.0,6.0,,Online,,0.0,0.0,,1.0,0.0
INN25474,1.0,,0.0,,,,,,2018.0,5.0,,Corporate,,0.0,,,0.0,1.0
INN18647,2.0,0.0,,2.0,Meal Plan 1,0.0,,,2018.0,7.0,,Online,0.0,0.0,0.0,127.8,1.0,1.0
INN26823,2.0,,,,Meal Plan 1,0.0,,,2018.0,5.0,,Offline,,0.0,,,0.0,0.0
INN00836,1.0,,,,Meal Plan 1,0.0,,159.0,2018.0,5.0,,,,0.0,,,0.0,1.0
INN13257,,0.0,,1.0,Meal Plan 1,,,3.0,2018.0,4.0,,,,0.0,,127.8,0.0,0.0
INN32716,2.0,,0.0,,Meal Plan 1,1.0,,,,6.0,,Online,0.0,0.0,,121.0,2.0,0.0
INN08625,,,,1.0,Meal Plan 1,,,31.0,2018.0,8.0,,Online,,0.0,0.0,,1.0,0.0
INN32145,3.0,0.0,1.0,3.0,Meal Plan 1,,Room_Type 4,,2018.0,8.0,,Online,,0.0,,144.23,,1.0
INN01174,,,0.0,,Meal Plan 1,,,,2018.0,6.0,,Online,,0.0,,120.0,1.0,1.0
INN25495,2.0,,2.0,,Meal Plan 1,0.0,,,2018.0,2.0,,Offline,,1.0,0.0,,,1.0
INN22822,1.0,0.0,,,Meal Plan 1,0.0,Room_Type 1,,2018.0,9.0,,,,0.0,0.0,,,0.0
INN32991,2.0,,,2.0,Meal Plan 2,0.0,Room_Type 1,,2017.0,8.0,,Offline,,0.0,,,0.0,0.0
INN23642,2.0,,0.0,1.0,,0.0,,15.0,2018.0,12.0,3.0,,,0.0,,,0.0,0.0
INN08103,1.0,0.0,,0.0,Meal Plan 1,,,1.0,2017.0,12.0,,Online,,0.0,0.0,81.0,0.0,0.0
INN16118,2.0,,2.0,2.0,,0.0,,,2018.0,3.0,25.0,Offline,,0.0,0.0,,0.0,0.0
INN21674,,,,,,0.0,,134.0,,12.0,,Offline,,0.0,,,0.0,0.0
INN28334,1.0,,0.0,1.0,,0.0,,,2018.0,1.0,,Corporate,,0.0,0.0,,0.0,0.0
INN08099,2.0,,,,Meal Plan 1,0.0,,,2018.0,4.0,25.0,Online,,0.0,0.0,81.77,1.0,0.0
INN04952,1.0,,,,Meal Plan 1,,Room_Type 1,,2018.0,3.0,16.0,Offline,0.0,0.0,0.0,82.4,,0.0
INN15195,2.0,,,1.0,,,,,2017.0,12.0,,Online,,0.0,0.0,,1.0,0.0
INN16635,2.0,,,,,0.0,,,2018.0,9.0,,Online,,0.0,0.0,,1.0,0.0
INN29154,2.0,,1.0,0.0,Not Selected,,,,2018.0,10.0,,Online,0.0,0.0,0.0,,,0.0
INN24337,1.0,0.0,,,Meal Plan 1,0.0,Room_Type 1,,2018.0,2.0,27.0,Offline,,0.0,0.0,,0.0,0.0
INN36094,2.0,0.0,0.0,2.0,Meal Plan 2,0.0,,,,8.0,,,,0.0,,,0.0,0.0
INN23719,2.0,,,2.0,,0.0,,311.0,2018.0,11.0,,,0.0,0.0,0.0,,2.0,0.0
INN19178,2.0,,1.0,3.0,,,,,,7.0,,Online,,0.0,0.0,141.75,2.0,0.0
INN34813,1.0,,,1.0,Meal Plan 1,0.0,,,,10.0,,Corporate,,0.0,,,0.0,0.0
INN29475,,,,2.0,,0.0,Room_Type 1,112.0,2018.0,8.0,,,,0.0,0.0,,1.0,0.0
INN07796,,,,2.0,Meal Plan 1,,,,2018.0,4.0,,,0.0,0.0,,,,1.0
INN35802,2.0,,,,,0.0,,,2018.0,7.0,30.0,,,0.0,0.0,115.0,1.0,1.0
INN03408,2.0,,,1.0,,0.0,,,2018.0,10.0,,Online,,0.0,,,3.0,0.0
INN27306,1.0,0.0,,2.0,Meal Plan 1,,Room_Type 1,,2017.0,10.0,,,,0.0,,,0.0,0.0
INN27676,3.0,,,,Meal Plan 1,,,54.0,,12.0,,,,0.0,,,1.0,0.0
INN25010,2.0,,,,,0.0,,,2018.0,4.0,,,0.0,0.0,,,0.0,0.0
INN30684,2.0,0.0,1.0,5.0,,0.0,Room_Type 1,,2017.0,8.0,,,0.0,0.0,,90.0,2.0,0.0
INN23807,2.0,,,2.0,,,,,2018.0,5.0,3.0,,,0.0,0.0,,1.0,0.0
INN15785,2.0,,,2.0,,,Room_Type 1,,2017.0,10.0,,,,0.0,0.0,,0.0,1.0
INN08964,2.0,,,,Meal Plan 1,0.0,Room_Type 1,,2018.0,11.0,,,,0.0,0.0,,1.0,1.0
INN01998,2.0,,2.0,2.0,Meal Plan 1,0.0,Room_Type 1,,2018.0,10.0,,Online,,0.0,0.0,89.25,0.0,1.0
INN33215,2.0,,,4.0,Meal Plan 1,,,,2018.0,5.0,31.0,Online,,0.0,,146.11,0.0,1.0
INN32209,2.0,,,,Meal Plan 1,0.0,,,2018.0,5.0,,,,0.0,,,0.0,0.0
INN12279,1.0,,,2.0,Meal Plan 1,1.0,Room_Type 1,,2018.0,11.0,,Corporate,,0.0,2.0,,0.0,0.0
INN27711,1.0,,,0.0,Meal Plan 1,,,,2018.0,1.0,,Online,,0.0,0.0,,1.0,0.0
INN05630,1.0,,,2.0,Meal Plan 1,0.0,,,2018.0,6.0,,Online,,0.0,0.0,,0.0,1.0
INN04003,2.0,,,,Not Selected,0.0,,,2018.0,4.0,8.0,,0.0,0.0,0.0,,1.0,1.0
INN32462,2.0,,,,Not Selected,0.0,,,2018.0,11.0,,Online,,0.0,0.0,,1.0,0.0
INN04754,2.0,,,3.0,Meal Plan 1,0.0,,,2018.0,2.0,,,,0.0,,,0.0,0.0
INN35389,2.0,,,,,0.0,,29.0,2018.0,3.0,,Online,,0.0,,,0.0,0.0
INN16957,2.0,,0.0,3.0,Meal Plan 1,1.0,,,2018.0,5.0,,Online,0.0,0.0,0.0,,1.0,0.0
INN30873,2.0,,,1.0,,0.0,Room_Type 4,,,7.0,,Online,,0.0,0.0,,,0.0
INN20581,2.0,,2.0,,Meal Plan 1,0.0,Room_Type 4,,2018.0,6.0,,Online,,0.0,0.0,152.67,0.0,1.0
INN26020,2.0,,,0.0,,,,,2018.0,4.0,,Online,,0.0,0.0,,0.0,1.0
INN03682,2.0,,1.0,3.0,Meal Plan 1,0.0,,,2018.0,3.0,10.0,Online,,0.0,,,2.0,0.0
INN19404,2.0,,0.0,3.0,,0.0,,,2017.0,10.0,,Offline,1.0,1.0,,,,0.0
INN20695,3.0,0.0,1.0,2.0,Meal Plan 1,0.0,,,2018.0,11.0,7.0,Online,,0.0,0.0,157.25,3.0,0.0
INN07449,2.0,,0.0,3.0,Meal Plan 1,0.0,,160.0,2017.0,12.0,,Offline,,0.0,0.0,,0.0,0.0
INN29488,2.0,,,2.0,Meal Plan 2,,,,2017.0,10.0,16.0,Offline,,0.0,0.0,,0.0,0.0
INN13136,2.0,,,1.0,Meal Plan 1,,Room_Type 1,,2018.0,4.0,,Online,,0.0,0.0,,,0.0
INN03986,2.0,,,2.0,,0.0,,,2018.0,3.0,,,,0.0,0.0,,,0.0
INN31975,,,0.0,3.0,Meal Plan 2,,,,2018.0,5.0,,,,0.0,0.0,,0.0,0.0
INN31261,2.0,,,5.0,,0.0,,,2018.0,7.0,,Online,,0.0,0.0,132.96,1.0,1.0
INN09206,2.0,0.0,,3.0,,0.0,,19.0,2018.0,11.0,,Online,,0.0,,,2.0,0.0
INN30658,,,,,Meal Plan 2,0.0,Room_Type 1,,2018.0,6.0,,,,0.0,0.0,,1.0,1.0
INN18954,2.0,,0.0,3.0,,0.0,,,2018.0,3.0,,,,0.0,0.0,104.4,,0.0
INN20787,2.0,,,2.0,,0.0,,346.0,2018.0,9.0,,Offline,,0.0,0.0,115.0,1.0,1.0
INN04278,2.0,0.0,,,Meal Plan 1,,,,2018.0,5.0,,,,0.0,0.0,119.85,1.0,0.0
INN03667,2.0,,,1.0,Meal Plan 1,,,56.0,2018.0,6.0,8.0,Offline,,0.0,,,0.0,0.0
INN08413,1.0,,,1.0,Meal Plan 2,,,,,1.0,,,,0.0,,79.0,0.0,0.0
INN22277,2.0,,0.0,3.0,Meal Plan 1,0.0,,,2017.0,10.0,,Online,0.0,0.0,0.0,,,0.0
INN18831,2.0,,,,Meal Plan 1,,Room_Type 1,21.0,2017.0,12.0,,,,0.0,,,1.0,0.0
INN23206,2.0,,,4.0,Meal Plan 1,,,161.0,,7.0,,,,0.0,,,,1.0
INN29220,1.0,,,3.0,Meal Plan 1,,Room_Type 1,,2017.0,10.0,,Offline,1.0,1.0,,,,0.0
INN06521,2.0,0.0,2.0,1.0,,,Room_Type 1,96.0,2018.0,8.0,,Offline,0.0,0.0,0.0,,0.0,0.0
INN34777,,,,,,,Room_Type 1,,2018.0,11.0,,,,0.0,,146.03,3.0,0.0
INN28234,1.0,,,,,0.0,,,2018.0,4.0,,Online,,0.0,0.0,,0.0,1.0
INN22835,2.0,,,,Meal Plan 1,0.0,,,2018.0,,,,,0.0,0.0,,1.0,0.0
INN25344,1.0,,1.0,3.0,,0.0,,,2018.0,11.0,,Online,,0.0,0.0,173.0,1.0,1.0
INN19557,2.0,,,,,,Room_Type 1,,2018.0,6.0,,Online,,0.0,0.0,150.0,0.0,1.0
INN17608,1.0,,0.0,3.0,,,,,2018.0,10.0,,Offline,0.0,0.0,0.0,,0.0,1.0
INN15465,1.0,,,4.0,Meal Plan 1,,,,2018.0,7.0,,,0.0,0.0,,,1.0,0.0
INN11832,,,0.0,2.0,Meal Plan 1,0.0,,,2018.0,7.0,,,,0.0,0.0,198.9,0.0,1.0
INN28743,2.0,,,1.0,Meal Plan 2,,Room_Type 1,,2018.0,9.0,,,,0.0,0.0,172.0,,1.0
INN16929,1.0,,,,Not Selected,0.0,,,2018.0,10.0,,Online,,0.0,,,,1.0
INN01205,2.0,,,,Meal Plan 1,0.0,,,2018.0,3.0,,Online,,0.0,0.0,,0.0,
INN02884,2.0,,0.0,,,0.0,Room_Type 4,,2018.0,10.0,13.0,,,0.0,,,2.0,0.0
INN08614,2.0,,0.0,,,0.0,Room_Type 1,,2017.0,10.0,,Online,,0.0,0.0,,0.0,0.0
INN09258,2.0,0.0,,2.0,Meal Plan 1,0.0,,,2018.0,10.0,,Offline,,0.0,,,0.0,1.0
INN07243,,,,5.0,,0.0,,,,7.0,,Online,,0.0,,,0.0,1.0
INN02638,2.0,,,2.0,Meal Plan 1,0.0,Room_Type 1,,2017.0,8.0,,Online,0.0,0.0,,106.0,1.0,0.0
INN25146,2.0,,,,Meal Plan 1,0.0,,,2017.0,10.0,,,,0.0,0.0,,0.0,1.0
INN29663,2.0,,0.0,3.0,,0.0,,7.0,2018.0,1.0,,Online,,0.0,,79.67,1.0,0.0
INN34690,2.0,,,3.0,,0.0,,72.0,2018.0,3.0,,Online,,0.0,0.0,67.22,1.0,0.0
INN19050,2.0,,1.0,1.0,Meal Plan 1,,,,2017.0,10.0,,Offline,,0.0,0.0,,1.0,0.0
INN18253,1.0,,,1.0,,,Room_Type 1,54.0,2017.0,11.0,,Corporate,,0.0,,65.0,0.0,0.0
INN35068,2.0,,2.0,6.0,,0.0,,,2018.0,12.0,,,0.0,0.0,,,1.0,0.0
INN00878,,,,2.0,,0.0,Room_Type 1,,2018.0,10.0,11.0,Online,,0.0,0.0,120.0,0.0,1.0
INN27106,1.0,,,,Meal Plan 1,,,,2017.0,11.0,,Complementary,,0.0,0.0,,,0.0
INN24773,1.0,,0.0,1.0,,0.0,,,2017.0,11.0,,Online,0.0,0.0,0.0,,,0.0
INN36057,2.0,0.0,0.0,1.0,Meal Plan 1,1.0,,,2018.0,6.0,,,,0.0,0.0,106.71,1.0,0.0
INN27960,2.0,,,2.0,Meal Plan 1,,,,2018.0,4.0,,Online,,0.0,0.0,,0.0,1.0
INN04380,2.0,,,3.0,,0.0,Room_Type 1,,2018.0,12.0,,Online,,0.0,,,1.0,0.0
INN11958,2.0,,1.0,0.0,,,Room_Type 1,82.0,2018.0,4.0,,,0.0,0.0,0.0,74.15,,1.0
INN19188,2.0,,,1.0,,,,,2018.0,5.0,,,,0.0,,,1.0,0.0
INN27574,2.0,,,2.0,Not Selected,0.0,Room_Type 1,,2018.0,4.0,,,,0.0,0.0,,0.0,1.0
INN03909,2.0,0.0,0.0,2.0,Meal Plan 1,,,,2018.0,3.0,,Online,0.0,0.0,,125.0,1.0,0.0
INN10764,2.0,,,3.0,Meal Plan 1,,Room_Type 1,,2018.0,12.0,,,,0.0,,,1.0,0.0
INN07689,3.0,,,4.0,,,,,2018.0,9.0,,,,0.0,0.0,,2.0,1.0
INN26332,2.0,,,2.0,,,Room_Type 1,,2018.0,3.0,21.0,Online,0.0,0.0,,76.5,0.0,0.0
INN22881,2.0,,,4.0,Meal Plan 1,0.0,,292.0,2018.0,10.0,23.0,Online,,0.0,0.0,,1.0,1.0
INN35011,2.0,,,2.0,Meal Plan 1,0.0,,,2018.0,7.0,,Online,,0.0,,,0.0,1.0
INN24832,1.0,,1.0,0.0,Meal Plan 1,,,,,6.0,20.0,Corporate,,0.0,,95.0,0.0,0.0
INN20837,,,,0.0,Meal Plan 1,0.0,,,2018.0,8.0,28.0,Online,,0.0,,96.3,0.0,1.0
INN08076,2.0,0.0,,,,0.0,Room_Type 1,17.0,2018.0,8.0,,,,0.0,,136.0,1.0,1.0
INN14636,2.0,,,,Meal Plan 1,,,68.0,2018.0,7.0,,Online,,0.0,,123.17,,1.0
INN13162,2.0,,,0.0,Meal Plan 1,,,36.0,,8.0,,Online,,0.0,0.0,,1.0,0.0
INN23349,,,,5.0,,,Room_Type 4,,2018.0,9.0,20.0,Online,,0.0,0.0,143.1,0.0,1.0
INN06480,2.0,,,2.0,,,Room_Type 1,,2017.0,9.0,,,0.0,0.0,,,0.0,0.0
INN04712,,,1.0,3.0,,0.0,,,2018.0,5.0,,,,0.0,0.0,,,1.0
INN28740,,,,5.0,,0.0,,,2018.0,4.0,,Online,,0.0,0.0,,1.0,0.0
INN29211,1.0,,,,,0.0,,,2018.0,5.0,,Offline,,0.0,,,,0.0
INN12477,2.0,,2.0,5.0,Meal Plan 1,,Room_Type 1,187.0,2018.0,8.0,,Online,0.0,0.0,,,0.0,1.0
INN00990,2.0,,,2.0,Not Selected,0.0,Room_Type 1,,2018.0,11.0,,Online,,0.0,0.0,,2.0,0.0
INN23696,2.0,,,1.0,Meal Plan 1,0.0,,,2018.0,6.0,23.0,,,0.0,0.0,,1.0,0.0
INN02683,1.0,,,2.0,,,,,2018.0,8.0,26.0,Online,,0.0,,,1.0,0.0
INN21143,2.0,,,1.0,Meal Plan 1,0.0,Room_Type 2,,2017.0,12.0,,,0.0,0.0,,,1.0,0.0
INN18893,2.0,,,2.0,Not Selected,,,,,9.0,15.0,,,0.0,,,,0.0
INN26536,2.0,0.0,,1.0,,,,,2018.0,4.0,,Offline,,0.0,0.0,,0.0,1.0
INN09703,3.0,,,,,0.0,Room_Type 4,,2018.0,7.0,,Online,,0.0,0.0,,0.0,1.0
INN20699,2.0,,,1.0,,0.0,,14.0,2017.0,11.0,,,,0.0,,,1.0,1.0
INN17393,2.0,,,3.0,Meal Plan 1,,Room_Type 1,,2018.0,4.0,,Online,0.0,0.0,0.0,,0.0,0.0
INN30139,2.0,,,1.0,Meal Plan 1,,,,2018.0,9.0,,,,0.0,,80.75,,0.0
INN21741,1.0,,0.0,2.0,Not Selected,0.0,,,2018.0,5.0,18.0,Online,,0.0,0.0,,0.0,0.0
INN23024,3.0,,1.0,4.0,,,,,2018.0,6.0,,,,0.0,,115.6,,1.0
INN22357,2.0,,,,,0.0,Room_Type 1,,2018.0,10.0,9.0,,,0.0,,,3.0,0.0
INN25821,2.0,,,2.0,Meal Plan 2,0.0,,292.0,2018.0,7.0,,,0.0,0.0,0.0,,0.0,1.0
INN20119,,,,2.0,,,,,2018.0,8.0,,,,0.0,0.0,96.3,1.0,0.0
INN33834,,,1.0,3.0,,,Room_Type 1,,2018.0,10.0,3.0,,,0.0,0.0,100.0,0.0,1.0
INN11197,2.0,,,3.0,Not Selected,,Room_Type 1,,,4.0,,Online,,0.0,0.0,,2.0,0.0
INN28698,2.0,,2.0,5.0,Meal Plan 2,0.0,,,2017.0,,,,0.0,0.0,,131.97,0.0,0.0
INN07788,1.0,,2.0,3.0,,,,,2018.0,11.0,20.0,,,5.0,52.0,,2.0,0.0
INN22539,,,,0.0,,0.0,,,,10.0,10.0,Offline,0.0,0.0,,120.0,,1.0
INN27201,2.0,,,,Meal Plan 1,,,,2018.0,12.0,,,0.0,0.0,,,0.0,0.0
INN27334,3.0,,,3.0,Meal Plan 1,0.0,,,2018.0,,14.0,Online,,0.0,0.0,137.7,,0.0
INN18261,2.0,0.0,,3.0,,0.0,,19.0,2017.0,10.0,,Online,,0.0,0.0,,1.0,0.0
INN16100,2.0,,,1.0,Meal Plan 1,,Room_Type 1,,2018.0,1.0,30.0,,,0.0,0.0,,2.0,0.0
INN03824,,,,3.0,,0.0,,,2018.0,6.0,,,,0.0,0.0,,0.0,0.0
INN21647,2.0,0.0,,1.0,,0.0,,16.0,2018.0,6.0,,,,0.0,0.0,,1.0,0.0
INN08447,,,,5.0,,0.0,Room_Type 1,,2018.0,4.0,,Online,,0.0,0.0,,1.0,0.0
INN30801,1.0,,0.0,,,,,,2018.0,,14.0,Online,0.0,0.0,0.0,,0.0,1.0
INN29088,2.0,0.0,,2.0,Not Selected,0.0,Room_Type 1,,2018.0,8.0,,,,0.0,0.0,148.0,,0.0
INN27548,2.0,,,2.0,Meal Plan 1,,Room_Type 1,,2018.0,4.0,29.0,Offline,,0.0,0.0,,0.0,0.0
INN05160,2.0,0.0,,2.0,Not Selected,,Room_Type 1,20.0,2018.0,,,Online,0.0,0.0,0.0,,,0.0
INN01799,2.0,,,,Not Selected,0.0,Room_Type 1,,2018.0,7.0,,Online,,0.0,,,1.0,0.0
INN23167,2.0,,,3.0,,,Room_Type 1,,,3.0,,Online,0.0,0.0,,,,1.0
INN17144,,,,2.0,Meal Plan 1,0.0,Room_Type 4,16.0,2018.0,2.0,,Online,,0.0,,,0.0,0.0
INN21866,3.0,,,2.0,,0.0,Room_Type 4,,2018.0,6.0,,,0.0,0.0,,,0.0,1.0
INN00655,2.0,,,2.0,Meal Plan 1,0.0,Room_Type 1,31.0,2018.0,9.0,,,0.0,0.0,0.0,75.0,0.0,0.0
INN05813,,,,,,,,,2017.0,10.0,,Online,0.0,0.0,,107.0,0.0,0.0
INN21673,2.0,,,3.0,Meal Plan 1,,Room_Type 6,,2018.0,10.0,,,,0.0,0.0,185.22,0.0,1.0
INN02893,,0.0,,,,,,,2018.0,8.0,5.0,Offline,,0.0,0.0,81.25,1.0,0.0
INN16180,1.0,,,,,,,28.0,2017.0,10.0,,,,0.0,,,0.0,0.0
INN35101,2.0,0.0,,2.0,Meal Plan 1,,,,2018.0,4.0,,Online,,0.0,,90.95,0.0,1.0
INN05637,2.0,,2.0,5.0,Meal Plan 1,0.0,Room_Type 1,,2018.0,8.0,,,0.0,0.0,0.0,94.59,1.0,1.0
INN09613,2.0,0.0,,1.0,Meal Plan 2,,Room_Type 1,,2017.0,9.0,,,,0.0,,,0.0,1.0
INN03045,2.0,,1.0,2.0,Meal Plan 1,,,,2018.0,6.0,,Online,,0.0,,,0.0,1.0
INN11023,1.0,,,6.0,Meal Plan 1,0.0,Room_Type 1,,2018.0,9.0,4.0,,0.0,0.0,0.0,89.17,0.0,1.0
INN27168,,,0.0,3.0,Meal Plan 1,0.0,,,2018.0,8.0,9.0,,0.0,0.0,0.0,,1.0,1.0
INN24905,1.0,,1.0,1.0,Meal Plan 1,0.0,,,2018.0,8.0,,,0.0,0.0,0.0,,0.0,0.0
INN21692,,,,0.0,,0.0,,,2018.0,10.0,,Online,,0.0,,,0.0,0.0
INN08446,2.0,0.0,,2.0,,0.0,Room_Type 4,,2018.0,9.0,,,,0.0,,149.77,,0.0
INN32201,1.0,0.0,,5.0,,0.0,Room_Type 1,,2018.0,11.0,,,,0.0,,,,1.0
INN23703,2.0,,,1.0,,,Room_Type 1,,,5.0,,,,0.0,0.0,,0.0,0.0
INN06160,,,0.0,2.0,Meal Plan 1,,,,2017.0,8.0,28.0,Online,,0.0,,,,0.0
INN13516,2.0,,0.0,,Not Selected,0.0,,,,7.0,,Online,,0.0,,,0.0,0.0
INN19544,2.0,,,1.0,,0.0,Room_Type 1,159.0,2018.0,8.0,,Online,,0.0,0.0,,0.0,1.0
INN12570,2.0,,,6.0,Meal Plan 1,,Room_Type 1,140.0,2017.0,8.0,10.0,Online,,0.0,0.0,,2.0,
INN06023,,,,1.0,,0.0,,2.0,,9.0,15.0,,,0.0,,,,0.0
INN05093,,,,,Meal Plan 1,,Room_Type 1,,2017.0,10.0,,,,0.0,0.0,,,0.0
INN13570,2.0,,,2.0,Meal Plan 1,,,304.0,2018.0,10.0,,Online,,0.0,0.0,,0.0,1.0
